customer_id,transaction_date,amount
C02080,2025-08-26,109.97
C02081,2025-10-29,43.99
C02081,2025-10-29,11.51
C02081,2025-10-30,98.27
C02081,2025-11-02,175.02
C02081,2025-11-02,85.02
C02081,2025-11-02,10.91
C02081,2025-11-02,207.8
C02081,2025-11-03,147.84
C02081,2025-11-04,127.37
C02081,2025-11-06,24.33
C02081,2025-11-09,120.67
C02081,2025-11-09,162.05
C02081,2025-11-09,185.97
C02081,2025-11-09,112.51
C02081,2025-11-09,126.36
C02081,2025-11-11,73.1
C02081,2025-11-13,56.11
C02081,2025-11-14,74.31
C02081,2025-11-17,90.49
C02081,2025-11-18,50.75
C02081,2025-11-19,162.8
C02081,2025-11-19,70.33
C02081,2025-11-24,137.38
C02081,2025-11-25,49.61
C02081,2025-11-26,17.13
C02081,2025-11-27,123.28
C02081,2025-11-28,95.05
C02081,2025-11-29,47.39
C02081,2025-11-30,30.57
C02081,2025-12-02,97.43
C02081,2025-12-02,48.35
C02081,2025-12-04,51.7
C02081,2025-12-05,119.08
C02081,2025-12-05,182.32
C02081,2025-12-06,79.91
C02081,2025-12-07,17.03
C02081,2025-12-10,13.58
C02081,2025-12-10,36.95
C02081,2025-12-11,69.17
C02081,2025-12-11,75.73
C02081,2025-12-12,168.95
C02081,2025-12-13,33.11
C02081,2025-12-17,138.83
C02081,2025-12-18,85.21
C02081,2025-12-18,53.94
C02081,2025-12-20,146.47
C02081,2025-12-20,29.2
C02081,2025-12-22,58.77
C02081,2025-12-23,67.67
C02081,2025-12-23,103.93
C02081,2025-12-24,33.24
C02081,2025-12-25,23.56
C02081,2025-12-28,86.4
C02081,2025-12-29,61.45
C02082,2025-04-18,2.39
C02082,2025-04-28,2.8
C02082,2025-05-04,9.79
C02082,2025-05-24,6.1
C02082,2025-05-29,29.03
C02082,2025-06-07,2.39
C02082,2025-06-17,3.27
C02082,2025-07-19,7.16
C02082,2025-07-31,11.34
C02082,2025-08-07,2.03
C02082,2025-08-27,11.8
C02082,2025-08-29,12.87
C02082,2025-09-04,3.81
C02082,2025-09-09,22.91
C02082,2025-09-21,13.19
C02082,2025-09-23,22.9
C02082,2025-10-03,19.99
C02082,2025-11-02,24.68
C02082,2025-11-02,12.55
C02082,2025-11-29,16.15
C02082,2025-12-13,27.75
C02082,2025-12-18,6.91
C02082,2025-12-24,16.53
C02083,2025-05-01,5.11
C02083,2025-05-13,44.07
C02083,2025-05-28,6.24
C02083,2025-05-29,7.51
C02084,2025-06-30,87.83
C02084,2025-07-06,5.51
C02084,2025-07-15,100.57
C02085,2025-10-26,54.02
C02085,2025-11-04,85.3
C02086,2025-07-23,2.4
C02086,2025-07-29,12.64
C02086,2025-08-01,11.06
C02086,2025-08-05,14.34
C02086,2025-08-08,10.18
C02086,2025-08-12,4.02
C02086,2025-08-21,2.56
C02086,2025-08-29,18.65
C02087,2025-10-02,26.22
C02087,2025-10-06,10.96
C02087,2025-10-20,33.28
C02087,2025-10-23,30.6
C02087,2025-10-24,96.06
C02087,2025-10-26,13.82
C02088,2025-05-27,73.12
C02088,2025-06-07,33.07
C02088,2025-06-12,45.85
C02088,2025-06-26,103.02
C02088,2025-07-30,27.79
C02088,2025-08-04,78.55
C02088,2025-08-12,89.55
C02088,2025-09-13,95.89
C02088,2025-09-27,51.14
C02089,2025-03-10,12.22
C02089,2025-03-20,60.43
C02089,2025-04-05,44.16
C02089,2025-04-13,29.51
C02089,2025-05-03,69.43
C02090,2025-10-19,9.62
C02090,2025-10-20,20.27
C02090,2025-10-20,4.87
C02090,2025-10-28,8.03
C02090,2025-11-05,33.8
C02090,2025-11-12,34.13
C02090,2025-11-21,9.34
C02090,2025-11-24,25.59
C02090,2025-11-25,26.74
C02090,2025-11-27,30.21
C02090,2025-12-10,12.47
C02090,2025-12-13,7.76
C02090,2025-12-25,10.43
C02091,2025-01-30,67.83
C02091,2025-03-12,51.29
C02091,2025-03-13,23.72
C02091,2025-03-23,42.92
C02091,2025-04-04,77.86
C02091,2025-04-05,79.82
C02091,2025-04-07,36.7
C02091,2025-04-08,89.57
C02091,2025-04-09,96.53
C02091,2025-05-12,63.01
C02091,2025-05-19,60.58
C02091,2025-05-31,35.91
C02091,2025-06-02,71.24
C02091,2025-06-11,48.53
C02091,2025-06-22,12.32
C02091,2025-06-25,22.58
C02091,2025-07-26,13.35
C02091,2025-07-31,57.35
C02091,2025-08-08,56.97
C02091,2025-08-09,72.25
C02091,2025-08-13,4.82
C02091,2025-08-28,38.3
C02091,2025-10-13,130.51
C02091,2025-11-11,74.52
C02091,2025-11-23,8.71
C02091,2025-11-24,88.08
C02091,2025-11-24,28.14
C02091,2025-12-07,95.05
C02091,2025-12-11,67.52
C02091,2025-12-12,68.06
C02091,2025-12-17,8.18
C02091,2025-12-31,27.77
C02092,2025-07-27,267.07
C02092,2025-07-30,108.32
C02092,2025-08-02,36.65
C02092,2025-08-05,50.85
C02092,2025-08-17,107.74
C02092,2025-08-21,122.38
C02092,2025-08-21,187.84
C02092,2025-08-25,118.14
C02092,2025-08-28,45.3
C02092,2025-08-30,39.57
C02092,2025-09-05,237.05
C02092,2025-09-11,61.56
C02092,2025-09-13,146.98
C02092,2025-09-14,104.15
C02092,2025-09-16,47.99
C02092,2025-09-23,72.77
C02092,2025-09-25,164.9
C02092,2025-09-28,14.64
C02092,2025-10-02,24.6
C02092,2025-10-09,63.71
C02092,2025-10-16,45.95
C02092,2025-10-19,91.36
C02092,2025-10-24,90.04
C02092,2025-10-26,61.69
C02092,2025-11-01,17.68
C02092,2025-11-01,159.54
C02092,2025-11-02,61.72
C02092,2025-11-02,33.35
C02092,2025-11-04,51.32
C02092,2025-11-06,138.37
C02092,2025-11-14,42.44
C02092,2025-11-24,55.17
C02092,2025-11-24,11.35
C02092,2025-12-03,138.96
C02092,2025-12-10,53.78
C02092,2025-12-17,91.34
C02092,2025-12-19,72.7
C02092,2025-12-30,101.58
C02093,2025-11-30,122.17
C02093,2025-12-04,164.93
C02093,2025-12-07,247.41
C02093,2025-12-08,89.89
C02093,2025-12-09,157.92
C02093,2025-12-11,190.21
C02093,2025-12-15,57.65
C02093,2025-12-17,128.63
C02093,2025-12-18,8.49
C02093,2025-12-18,116.0
C02093,2025-12-19,41.38
C02093,2025-12-23,73.32
C02093,2025-12-23,70.17
C02093,2025-12-24,53.65
C02093,2025-12-25,131.93
C02093,2025-12-28,63.46
C02093,2025-12-30,127.8
C02093,2025-12-31,32.85
C02094,2025-11-08,19.67
C02094,2025-11-09,8.46
C02094,2025-11-20,22.33
C02094,2025-11-22,113.62
C02094,2025-11-27,22.67
C02094,2025-12-06,9.91
C02094,2025-12-25,30.64
C02095,2025-07-04,87.09
C02095,2025-07-04,97.03
C02095,2025-07-04,22.58
C02095,2025-07-05,46.78
C02095,2025-07-06,55.76
C02095,2025-07-13,16.38
C02095,2025-07-13,177.06
C02095,2025-07-14,84.86
C02095,2025-07-15,108.11
C02095,2025-07-15,79.51
C02095,2025-07-19,134.4
C02095,2025-07-30,77.6
C02095,2025-07-30,16.66
C02095,2025-08-03,2.96
C02095,2025-08-04,109.84
C02095,2025-08-11,92.02
C02095,2025-08-14,41.76
C02095,2025-08-21,80.93
C02095,2025-08-25,232.98
C02095,2025-08-29,22.98
C02095,2025-08-31,71.55
C02095,2025-09-02,30.62
C02095,2025-09-02,63.45
C02095,2025-09-04,22.55
C02095,2025-09-04,121.59
C02095,2025-09-05,151.44
C02095,2025-09-07,31.58
C02095,2025-09-15,53.74
C02095,2025-09-17,175.27
C02095,2025-09-21,57.77
C02095,2025-09-21,48.57
C02095,2025-09-27,130.67
C02095,2025-10-02,72.61
C02095,2025-10-08,49.75
C02096,2025-07-17,150.3
C02096,2025-07-25,106.3
C02096,2025-08-23,136.62
C02096,2025-08-26,346.63
C02096,2025-09-05,79.9
C02096,2025-09-15,38.18
C02096,2025-10-11,68.35
C02096,2025-11-13,211.95
C02096,2025-11-17,211.59
C02096,2025-12-08,86.14
C02097,2025-03-21,54.13
C02097,2025-03-22,49.22
C02097,2025-03-23,18.62
C02097,2025-03-25,139.23
C02097,2025-03-30,49.88
C02097,2025-04-12,15.04
C02099,2025-05-20,17.3
C02099,2025-05-21,9.85
C02099,2025-05-25,22.82
C02099,2025-05-26,20.9
C02099,2025-05-27,26.57
C02099,2025-05-29,200.02
C02099,2025-06-18,149.01
C02099,2025-06-21,177.72
C02099,2025-06-25,31.19
C02099,2025-06-28,28.2
C02099,2025-07-14,10.25
C02099,2025-07-26,105.9
C02099,2025-08-27,27.79
C02099,2025-08-29,56.57
C02099,2025-09-01,131.34
C02099,2025-09-06,59.57
C02099,2025-09-26,144.07
C02099,2025-10-01,65.55
C02099,2025-10-05,72.54
C02099,2025-10-09,213.37
C02099,2025-10-16,112.17
C02099,2025-10-21,98.88
C02099,2025-11-05,22.98
C02099,2025-11-10,29.69
C02099,2025-11-18,13.32
C02099,2025-11-23,24.96
C02100,2025-10-24,9.26
C02100,2025-10-31,176.26
C02100,2025-11-03,93.08
C02100,2025-11-08,101.22
C02100,2025-11-09,100.07
C02100,2025-11-11,90.65
C02100,2025-11-12,187.55
C02100,2025-11-25,67.88
C02100,2025-11-29,306.21
C02100,2025-11-29,67.09
C02100,2025-12-01,158.91
C02100,2025-12-09,212.94
C02100,2025-12-15,176.65
C02100,2025-12-15,48.6
C02100,2025-12-16,65.99
C02100,2025-12-16,42.57
C02100,2025-12-25,114.26
C02100,2025-12-25,173.21
C02101,2025-10-09,33.95
C02101,2025-11-09,42.87
C02102,2025-02-15,38.48
C02102,2025-02-15,49.59
C02102,2025-02-26,5.19
C02102,2025-03-02,30.61
C02102,2025-03-18,21.99
C02102,2025-03-27,49.56
C02102,2025-04-03,5.31
C02102,2025-04-04,30.61
C02102,2025-04-13,16.19
C02102,2025-05-05,59.88
C02102,2025-05-11,15.13
C02102,2025-05-31,7.02
C02102,2025-06-21,10.59
C02103,2025-10-14,21.51
C02103,2025-11-06,8.94
C02103,2025-11-06,9.87
C02103,2025-11-10,20.09
C02103,2025-11-19,28.83
C02103,2025-12-02,35.66
C02103,2025-12-10,32.74
C02103,2025-12-26,45.56
C02103,2025-12-31,58.98
C02104,2025-03-23,15.51
C02104,2025-03-26,12.6
C02104,2025-04-10,47.22
C02104,2025-04-17,25.75
C02105,2025-01-12,24.42
C02105,2025-01-24,69.41
C02105,2025-01-30,18.78
C02105,2025-02-04,50.97
C02105,2025-02-14,16.14
C02105,2025-02-28,24.86
C02105,2025-03-04,24.43
C02105,2025-03-09,25.86
C02105,2025-03-15,93.79
C02105,2025-03-19,9.35
C02105,2025-03-20,49.21
C02105,2025-03-25,48.47
C02105,2025-04-15,53.14
C02106,2025-09-13,162.22
C02107,2025-05-03,24.17
C02107,2025-05-17,7.92
C02107,2025-05-28,1.06
C02107,2025-06-06,5.68
C02108,2025-06-21,41.76
C02108,2025-07-24,153.38
C02108,2025-07-30,23.32
C02108,2025-08-01,11.44
C02108,2025-08-09,70.93
C02108,2025-08-11,45.32
C02108,2025-08-14,83.16
C02108,2025-08-17,61.55
C02108,2025-08-18,91.18
C02108,2025-08-19,112.82
C02108,2025-08-23,122.83
C02108,2025-08-28,32.02
C02108,2025-09-24,102.1
C02108,2025-09-25,99.77
C02108,2025-09-30,9.98
C02108,2025-10-11,54.91
C02108,2025-10-19,26.75
C02108,2025-10-20,117.71
C02108,2025-10-23,146.4
C02108,2025-10-28,46.73
C02108,2025-11-05,47.53
C02108,2025-12-04,45.1
C02108,2025-12-12,70.24
C02108,2025-12-20,47.42
C02109,2025-04-22,16.26
C02109,2025-05-22,16.4
C02109,2025-06-22,6.6
C02109,2025-07-31,5.48
C02110,2025-09-10,67.55
C02110,2025-09-15,43.49
C02110,2025-09-17,87.61
C02110,2025-09-19,44.4
C02110,2025-09-21,21.66
C02110,2025-09-22,121.42
C02110,2025-09-26,223.47
C02110,2025-10-07,98.83
C02110,2025-10-07,55.29
C02110,2025-10-08,91.99
C02110,2025-10-23,117.35
C02110,2025-10-27,60.46
C02110,2025-11-15,99.86
C02110,2025-11-18,79.49
C02110,2025-11-24,41.92
C02110,2025-11-24,210.35
C02110,2025-11-27,50.04
C02110,2025-12-03,59.9
C02110,2025-12-10,62.59
C02110,2025-12-11,129.03
C02110,2025-12-28,70.16
C02111,2025-05-21,10.31
C02111,2025-06-09,5.72
C02111,2025-06-25,34.7
C02111,2025-06-26,22.86
C02111,2025-06-27,21.67
C02111,2025-07-04,13.84
C02111,2025-07-07,16.54
C02111,2025-07-15,2.25
C02112,2025-02-23,41.91
C02112,2025-03-14,122.23
C02112,2025-03-24,64.58
C02112,2025-03-25,11.33
C02112,2025-04-07,39.55
C02112,2025-04-09,97.32
C02112,2025-04-19,167.98
C02112,2025-05-05,37.22
C02112,2025-05-20,33.21
C02112,2025-05-24,47.53
C02112,2025-05-24,198.07
C02112,2025-05-26,28.53
C02112,2025-05-26,68.53
C02113,2025-02-27,24.26
C02113,2025-03-09,153.74
C02113,2025-03-30,172.39
C02113,2025-04-28,56.73
C02113,2025-04-28,16.09
C02115,2025-03-22,152.0
C02115,2025-03-31,82.01
C02115,2025-04-05,50.04
C02115,2025-04-13,64.26
C02115,2025-05-04,78.65
C02115,2025-05-10,65.17
C02116,2025-07-07,54.28
C02116,2025-07-08,62.45
C02116,2025-08-19,25.56
C02116,2025-09-15,36.9
C02116,2025-09-22,75.62
C02117,2025-02-09,133.04
C02117,2025-02-14,13.07
C02117,2025-02-17,156.23
C02117,2025-02-20,113.97
C02117,2025-03-03,24.96
C02117,2025-03-20,130.55
C02117,2025-03-20,63.53
C02117,2025-03-25,32.68
C02117,2025-04-02,52.05
C02117,2025-04-03,16.84
C02117,2025-05-05,138.8
C02117,2025-05-09,38.69
C02117,2025-05-13,107.15
C02117,2025-05-17,88.12
C02117,2025-05-31,17.35
C02117,2025-06-04,27.06
C02117,2025-06-08,144.24
C02117,2025-06-10,46.24
C02117,2025-06-15,24.29
C02117,2025-06-22,132.47
C02117,2025-07-10,13.06
C02117,2025-07-10,100.65
C02117,2025-07-19,44.37
C02117,2025-07-27,75.95
C02117,2025-07-27,85.56
C02117,2025-07-27,28.94
C02117,2025-08-04,110.4
C02117,2025-08-12,109.95
C02118,2025-10-29,7.71
C02118,2025-11-03,13.67
C02118,2025-11-05,25.05
C02118,2025-11-05,16.39
C02118,2025-11-06,5.02
C02118,2025-11-06,19.55
C02118,2025-11-06,5.46
C02118,2025-11-07,14.48
C02118,2025-11-12,13.41
C02118,2025-11-15,35.13
C02118,2025-11-19,24.16
C02118,2025-11-20,4.92
C02118,2025-11-21,36.3
C02118,2025-11-24,20.59
C02118,2025-11-26,3.51
C02118,2025-11-29,17.56
C02118,2025-11-30,6.18
C02118,2025-11-30,16.85
C02118,2025-11-30,10.76
C02118,2025-11-30,27.95
C02118,2025-12-01,19.72
C02118,2025-12-04,28.1
C02118,2025-12-13,36.93
C02118,2025-12-14,29.1
C02118,2025-12-15,42.03
C02118,2025-12-19,7.25
C02118,2025-12-20,9.3
C02118,2025-12-22,12.02
C02118,2025-12-24,42.14
C02118,2025-12-26,5.96
C02118,2025-12-27,9.75
C02118,2025-12-31,10.1
C02118,2025-12-31,10.81
C02118,2025-12-31,48.37
C02119,2025-01-07,111.14
C02119,2025-01-18,37.02
C02119,2025-01-24,75.68
C02119,2025-02-19,21.04
C02119,2025-03-07,60.06
C02119,2025-03-07,40.18
C02119,2025-03-23,131.83
C02119,2025-04-05,29.95
C02119,2025-04-10,36.39
C02119,2025-04-11,24.22
C02119,2025-04-13,76.79
C02119,2025-05-02,118.84
C02121,2025-02-07,17.53
C02121,2025-02-08,2.08
C02121,2025-02-16,11.49
C02121,2025-02-16,15.24
C02121,2025-02-17,23.42
C02122,2025-02-10,65.66
C02122,2025-02-10,53.63
C02122,2025-02-24,57.88
C02122,2025-03-22,66.66
C02122,2025-03-26,179.46
C02122,2025-03-28,20.56
C02122,2025-04-02,120.05
C02122,2025-04-10,69.83
C02122,2025-04-18,31.06
C02122,2025-04-19,20.76
C02123,2025-05-13,262.73
C02123,2025-05-21,74.93
C02123,2025-06-06,326.4
C02123,2025-06-09,425.37
C02123,2025-07-06,105.13
C02123,2025-07-06,100.76
C02123,2025-07-24,58.98
C02123,2025-07-29,320.47
C02123,2025-08-12,69.35
C02123,2025-08-16,598.45
C02124,2025-08-28,1.64
C02124,2025-08-29,42.73
C02124,2025-09-07,16.47
C02124,2025-09-12,6.62
C02124,2025-10-07,4.44
C02124,2025-10-07,1.6
C02124,2025-10-18,5.69
C02124,2025-10-23,22.06
C02124,2025-10-28,63.34
C02124,2025-10-30,18.0
C02124,2025-11-02,18.37
C02124,2025-11-02,33.02
C02124,2025-11-14,9.39
C02124,2025-11-18,78.85
C02124,2025-11-22,34.01
C02124,2025-11-26,22.8
C02124,2025-11-26,34.76
C02124,2025-11-27,5.91
C02124,2025-12-17,1.06
C02124,2025-12-26,22.98
C02124,2025-12-27,70.76
C02124,2025-12-31,24.02
C02125,2025-07-01,71.34
C02125,2025-07-10,133.64
C02125,2025-07-24,101.1
C02125,2025-07-27,11.29
C02125,2025-07-28,4.27
C02125,2025-08-02,34.3
C02125,2025-08-13,130.11
C02125,2025-08-17,26.67
C02125,2025-08-19,109.21
C02125,2025-08-30,22.21
C02125,2025-09-03,40.1
C02125,2025-09-05,126.21
C02125,2025-09-08,88.48
C02125,2025-09-12,48.68
C02125,2025-09-15,76.81
C02125,2025-09-28,63.76
C02125,2025-10-01,61.83
C02125,2025-10-10,46.83
C02125,2025-10-25,111.16
C02125,2025-11-03,34.94
C02125,2025-11-03,122.9
C02125,2025-12-09,218.25
C02125,2025-12-11,198.71
C02125,2025-12-23,40.63
C02125,2025-12-27,426.53
C02125,2025-12-28,39.19
C02126,2025-09-08,11.02
C02126,2025-10-07,26.43
C02126,2025-10-08,21.17
C02126,2025-10-10,4.67
C02126,2025-10-11,7.41
C02127,2025-10-11,37.45
C02127,2025-10-11,22.55
C02127,2025-10-14,119.38
C02127,2025-10-15,52.29
C02127,2025-10-16,98.68
C02127,2025-10-17,34.38
C02127,2025-10-19,27.67
C02127,2025-10-21,1.25
C02127,2025-10-22,68.31
C02127,2025-10-22,52.57
C02127,2025-10-22,14.73
C02127,2025-10-25,61.44
C02127,2025-10-27,223.59
C02127,2025-10-29,76.21
C02127,2025-10-30,60.78
C02127,2025-11-04,104.66
C02127,2025-11-06,30.27
C02127,2025-11-08,23.3
C02127,2025-11-10,64.34
C02127,2025-11-10,37.85
C02127,2025-11-10,79.71
C02127,2025-11-13,45.9
C02127,2025-11-15,176.83
C02127,2025-11-17,135.2
C02127,2025-11-17,103.7
C02127,2025-11-20,83.63
C02127,2025-11-22,8.39
C02127,2025-11-23,65.01
C02127,2025-11-23,85.58
C02127,2025-11-26,163.86
C02127,2025-11-26,187.7
C02127,2025-11-27,22.21
C02127,2025-11-27,150.06
C02127,2025-11-28,94.35
C02127,2025-12-01,17.16
C02127,2025-12-05,43.12
C02127,2025-12-07,27.64
C02127,2025-12-08,37.77
C02127,2025-12-09,20.91
C02127,2025-12-11,79.79
C02127,2025-12-12,68.99
C02127,2025-12-14,83.72
C02127,2025-12-14,59.69
C02127,2025-12-17,61.46
C02127,2025-12-18,12.86
C02127,2025-12-19,58.01
C02127,2025-12-23,107.88
C02127,2025-12-23,117.85
C02127,2025-12-24,93.39
C02127,2025-12-24,60.64
C02127,2025-12-28,78.17
C02127,2025-12-28,107.95
C02128,2025-11-23,43.72
C02128,2025-11-30,38.24
C02128,2025-12-02,65.09
C02128,2025-12-03,70.3
C02128,2025-12-03,168.25
C02128,2025-12-08,98.85
C02128,2025-12-18,44.47
C02128,2025-12-21,45.52
C02128,2025-12-23,47.77
C02128,2025-12-31,145.39
C02129,2025-07-28,157.49
C02129,2025-08-01,69.47
C02129,2025-08-07,28.73
C02129,2025-08-08,104.45
C02129,2025-08-15,16.9
C02129,2025-09-02,83.06
C02129,2025-09-11,32.63
C02129,2025-09-13,38.2
C02129,2025-09-16,52.9
C02130,2025-08-23,13.45
C02130,2025-10-11,8.96
C02130,2025-10-21,8.03
C02130,2025-10-26,40.97
C02130,2025-11-06,9.53
C02131,2025-12-01,85.42
C02131,2025-12-09,47.08
C02131,2025-12-13,10.52
C02131,2025-12-16,34.29
C02131,2025-12-17,23.44
C02131,2025-12-17,33.19
C02131,2025-12-17,26.79
C02131,2025-12-20,83.67
C02131,2025-12-21,48.17
C02131,2025-12-21,8.82
C02131,2025-12-27,32.33
C02131,2025-12-27,7.62
C02131,2025-12-30,31.89
C02132,2025-07-16,57.92
C02132,2025-07-20,81.15
C02132,2025-07-21,45.43
C02132,2025-07-27,357.02
C02132,2025-07-31,9.62
C02132,2025-07-31,106.24
C02132,2025-08-01,139.78
C02132,2025-08-02,190.11
C02132,2025-08-18,159.41
C02132,2025-08-24,122.18
C02132,2025-08-26,110.91
C02132,2025-08-29,142.15
C02132,2025-08-30,130.85
C02132,2025-09-01,139.51
C02132,2025-09-04,88.59
C02132,2025-09-13,348.24
C02132,2025-09-15,147.03
C02132,2025-09-16,128.08
C02132,2025-10-28,144.88
C02132,2025-10-28,97.88
C02132,2025-10-31,25.86
C02132,2025-11-07,65.69
C02132,2025-11-09,77.57
C02132,2025-11-16,127.73
C02132,2025-11-17,99.63
C02132,2025-11-25,59.78
C02132,2025-12-03,225.45
C02132,2025-12-05,49.24
C02132,2025-12-05,47.44
C02132,2025-12-11,117.83
C02132,2025-12-16,94.47
C02132,2025-12-16,119.25
C02132,2025-12-21,109.3
C02132,2025-12-23,52.77
C02132,2025-12-29,211.32
C02133,2025-11-27,13.79
C02133,2025-12-05,21.43
C02133,2025-12-08,24.26
C02133,2025-12-25,7.77
C02134,2025-04-15,14.86
C02134,2025-04-20,15.59
C02134,2025-05-03,32.46
C02134,2025-05-20,6.32
C02134,2025-05-26,13.97
C02134,2025-06-05,19.46
C02134,2025-06-20,10.12
C02134,2025-06-22,2.67
C02134,2025-06-27,10.28
C02134,2025-06-29,11.63
C02134,2025-07-08,14.75
C02134,2025-07-10,3.52
C02134,2025-07-10,15.24
C02134,2025-07-20,2.09
C02134,2025-07-20,35.23
C02134,2025-07-27,13.54
C02134,2025-07-28,12.81
C02134,2025-08-04,10.37
C02134,2025-08-08,4.12
C02134,2025-08-08,9.69
C02134,2025-08-11,6.71
C02134,2025-08-13,8.72
C02134,2025-08-17,1.13
C02134,2025-08-21,20.45
C02134,2025-08-24,3.48
C02134,2025-08-27,17.02
C02134,2025-08-27,6.16
C02134,2025-09-14,20.01
C02134,2025-09-18,6.41
C02134,2025-09-27,4.83
C02134,2025-09-29,7.42
C02134,2025-10-05,6.24
C02134,2025-10-17,10.33
C02134,2025-10-24,5.28
C02134,2025-11-08,8.95
C02134,2025-11-17,8.81
C02134,2025-11-23,1.39
C02134,2025-12-11,9.3
C02135,2025-03-15,60.77
C02135,2025-03-18,190.42
C02135,2025-03-23,314.97
C02135,2025-03-24,115.04
C02135,2025-03-25,56.91
C02135,2025-03-25,109.89
C02135,2025-03-29,15.8
C02135,2025-04-01,46.35
C02135,2025-04-15,291.24
C02135,2025-04-23,188.13
C02135,2025-05-09,111.8
C02135,2025-05-16,166.87
C02135,2025-05-19,176.91
C02135,2025-05-21,69.67
C02135,2025-05-25,122.74
C02135,2025-06-02,119.33
C02136,2025-08-13,50.05
C02136,2025-08-27,27.43
C02136,2025-09-03,34.07
C02136,2025-09-08,8.9
C02136,2025-09-11,14.69
C02136,2025-09-15,15.08
C02136,2025-09-18,22.56
C02136,2025-09-19,31.13
C02136,2025-10-02,64.88
C02136,2025-10-14,23.09
C02136,2025-10-18,19.02
C02136,2025-10-27,47.32
C02136,2025-10-29,21.34
C02136,2025-10-30,43.6
C02136,2025-11-08,30.76
C02136,2025-11-17,39.59
C02136,2025-12-02,20.7
C02136,2025-12-11,53.57
C02136,2025-12-18,18.76
C02136,2025-12-21,10.71
C02136,2025-12-27,44.32
C02136,2025-12-28,79.51
C02137,2025-08-25,10.25
C02137,2025-09-07,12.45
C02137,2025-09-27,14.15
C02137,2025-09-29,24.02
C02137,2025-11-13,29.45
C02138,2025-08-10,6.44
C02138,2025-08-11,9.23
C02138,2025-08-28,49.1
C02138,2025-09-09,45.31
C02138,2025-09-20,61.44
C02138,2025-09-22,8.14
C02138,2025-10-01,15.61
C02138,2025-10-10,84.81
C02138,2025-10-10,29.8
C02138,2025-10-14,11.82
C02138,2025-10-16,12.37
C02138,2025-10-16,14.19
C02138,2025-10-22,40.15
C02138,2025-10-25,26.22
C02138,2025-10-28,51.04
C02138,2025-10-31,8.26
C02138,2025-11-06,17.15
C02138,2025-11-12,13.45
C02138,2025-11-15,17.42
C02138,2025-11-22,12.78
C02138,2025-11-29,1.52
C02138,2025-12-01,16.83
C02138,2025-12-04,42.61
C02138,2025-12-07,22.68
C02138,2025-12-24,5.37
C02138,2025-12-25,37.48
C02138,2025-12-27,24.03
C02139,2025-12-04,8.24
C02139,2025-12-05,230.34
C02139,2025-12-06,33.85
C02139,2025-12-08,44.15
C02139,2025-12-09,15.64
C02139,2025-12-15,142.48
C02139,2025-12-18,20.29
C02139,2025-12-21,35.34
C02139,2025-12-31,49.32
C02140,2025-04-17,54.79
C02140,2025-04-25,7.79
C02140,2025-04-27,27.22
C02140,2025-04-27,36.16
C02140,2025-04-28,30.75
C02140,2025-05-14,12.12
C02140,2025-05-15,23.1
C02140,2025-05-22,36.95
C02140,2025-06-16,32.88
C02140,2025-06-19,25.86
C02140,2025-06-21,36.55
C02140,2025-07-08,70.52
C02140,2025-07-08,30.14
C02140,2025-07-21,48.11
C02140,2025-08-05,37.67
C02140,2025-08-09,10.55
C02140,2025-08-13,113.84
C02140,2025-08-20,101.61
C02140,2025-09-25,55.64
C02140,2025-10-01,10.77
C02140,2025-10-13,17.08
C02140,2025-11-02,67.1
C02140,2025-11-10,4.93
C02140,2025-11-13,65.23
C02140,2025-11-13,18.12
C02140,2025-12-01,21.13
C02141,2025-01-24,15.25
C02141,2025-01-31,65.86
C02141,2025-02-09,15.7
C02141,2025-02-11,10.63
C02141,2025-03-04,9.51
C02141,2025-03-04,92.85
C02141,2025-03-25,142.94
C02141,2025-03-27,70.83
C02141,2025-03-30,66.17
C02141,2025-04-01,1.96
C02141,2025-04-22,6.81
C02141,2025-05-03,7.81
C02141,2025-05-12,27.1
C02141,2025-06-17,22.32
C02141,2025-06-22,92.3
C02141,2025-07-12,51.53
C02141,2025-07-14,76.34
C02141,2025-09-14,49.72
C02142,2025-08-27,72.36
C02143,2025-02-28,22.67
C02143,2025-03-21,10.6
C02143,2025-03-30,16.79
C02143,2025-04-05,36.16
C02143,2025-04-20,28.09
C02143,2025-04-26,36.25
C02143,2025-06-26,58.09
C02143,2025-06-28,27.59
C02143,2025-07-02,11.81
C02143,2025-09-01,25.47
C02144,2025-07-10,171.11
C02144,2025-07-12,25.43
C02144,2025-07-12,96.84
C02144,2025-07-15,107.28
C02144,2025-07-16,46.44
C02144,2025-08-04,91.87
C02144,2025-08-07,42.35
C02144,2025-08-09,105.39
C02144,2025-08-10,33.71
C02144,2025-08-11,73.24
C02144,2025-08-11,84.38
C02144,2025-08-14,35.96
C02144,2025-08-18,9.21
C02144,2025-08-25,90.99
C02144,2025-08-25,13.41
C02145,2025-09-19,37.42
C02145,2025-10-13,19.87
C02145,2025-10-29,66.23
C02145,2025-11-05,31.81
C02145,2025-11-05,79.62
C02145,2025-11-08,30.95
C02145,2025-11-24,38.09
C02145,2025-11-26,36.69
C02145,2025-12-02,47.63
C02146,2025-04-29,40.56
C02146,2025-05-10,16.97
C02146,2025-06-20,73.1
C02146,2025-07-08,95.58
C02146,2025-09-02,20.17
C02146,2025-09-07,10.55
C02147,2025-02-24,94.63
